title,link,author,date,comments,views,diggs
C#高性能TCP服务的多种实现方式,https://www.cnblogs.com/gaochundong/p/csharp_tcp_service_models.html,sangmado,2016-02-05 14:42,109,94382,129
游戏服务端究竟解决了什么问题？,https://www.cnblogs.com/fingerpass/p/game-server-programming-paradigm.html,fingerpass,2016-02-01 16:55,86,42298,79
大型网站架构系列：分布式消息队列（一）,https://www.cnblogs.com/itfly8/p/5155983.html,ITFLY8架构师之家,2016-01-24 21:18,69,61790,150
C#与C++的发展历程第三 - C#5.0异步编程巅峰,https://www.cnblogs.com/lsxqw2004/p/4922374.html,hystar,2016-01-13 13:24,68,19839,117
简单就好,https://www.cnblogs.com/wcd144140/p/5121225.html,wc的一些事一些情,2016-01-11 14:42,45,9835,46
服务的扩展性,https://www.cnblogs.com/loveis715/p/5097475.html,loveis715,2016-01-03 23:23,22,13669,39
注释是恶魔，请不要再写一行注释,https://www.cnblogs.com/leotsai/p/anti-code-comment.html,Leo C.W,2016-01-03 16:25,262,27050,26
Git 在团队中的最佳实践--如何正确使用Git Flow,https://www.cnblogs.com/cnblogsfans/p/5075073.html,敏捷的水,2015-12-25 11:08,97,147391,132
函数调用中堆栈的个人理解,https://www.cnblogs.com/MyLove-Summer/p/5034209.html,痞子辉,2015-12-22 23:38,13,17112,8
干货分享：让你分分钟学会 javascript 闭包,https://www.cnblogs.com/onepixel/p/5062456.html,一像素,2015-12-21 09:14,90,66487,209
戏说HTML5,https://www.cnblogs.com/dojo-lzz/p/5059316.html,木的树,2015-12-19 16:21,38,15336,76
猫哥网络编程系列：HTTP PEM 万能调试法,https://www.cnblogs.com/kaiye/p/5056013.html,猫哥_kaiye,2015-12-18 08:49,13,7141,47
不懂程序看的明白《黑客帝国》吗？,https://www.cnblogs.com/mindwind/p/5034254.html,mindwind,2015-12-09 21:17,68,29824,75
京东咚咚架构演进,https://www.cnblogs.com/mindwind/p/5017591.html,mindwind,2015-12-03 21:05,100,34813,211
python自动化测试（2）-自动化基本技术原理,https://www.cnblogs.com/beer/p/5011776.html,一点一滴的Beer,2015-12-02 09:04,21,34914,17
架构之路（六）：把框架拉出来,https://www.cnblogs.com/freeflying/p/5009663.html,自由飞,2015-12-01 11:53,34,18193,35
视错觉：从一个看似简单的自定义控件说起,https://www.cnblogs.com/ludashi/p/4994520.html,青玉伏案,2015-12-01 10:35,35,12123,37
nw.js桌面软件开发系列  第0.1节 HTML5和桌面软件开发的碰撞,https://www.cnblogs.com/xuanhun/p/5005321.html,玄魂,2015-11-29 20:11,43,21249,50
对抗拖库 —— Web 前端慢加密,https://www.cnblogs.com/index-html/p/frontend-slow-hash.html,EtherDream,2015-11-27 10:35,46,17671,54
通往全栈工程师的捷径 —— react,https://www.cnblogs.com/bugly/p/4988842.html,腾讯bugly,2015-11-23 16:36,70,18963,92
重构的那些事儿,https://www.cnblogs.com/jun-ma/p/4967839.html,禾码大叔,2015-11-15 23:51,51,13870,17
Logstash实践: 分布式系统的日志监控,https://www.cnblogs.com/yiwenshengmei/p/use_logstash_collect_log.html,赵杰_yiwenshengmei,2015-11-12 11:31,18,16915,27
架构之路（五）：忘记数据库,https://www.cnblogs.com/freeflying/p/4874059.html,自由飞,2015-10-13 11:26,84,22338,76
.NET基础拾遗（5）多线程开发基础,https://www.cnblogs.com/edisonchou/p/4848131.html,EdisonZhou,2015-09-30 23:54,39,39575,238
你为什么不分享,https://www.cnblogs.com/coffeedeveloper/p/4825177.html,CoffeeDeveloper,2015-09-21 08:58,113,22009,479
架构之路（三） 单元测试,https://www.cnblogs.com/freeflying/p/4810647.html,自由飞,2015-09-18 00:08,42,18811,41
从中间件的历史来看移动App开发的未来,https://www.cnblogs.com/wjiaonianhua/p/4815283.html,jonh.felix,2015-09-17 09:04,34,13460,46
架构之路（二）：性能,https://www.cnblogs.com/freeflying/p/4788494.html,自由飞,2015-09-07 11:57,128,31539,119
每个人都应该懂点函数式编程,https://www.cnblogs.com/xiaozhi_5638/p/4762846.html,周见智,2015-08-27 11:47,19,16645,37
程序员读书这件事情,https://www.cnblogs.com/stoneniqiu/p/4750126.html,stoneniqiu,2015-08-24 08:01,172,26690,233
前端代码异常日志收集与监控,https://www.cnblogs.com/hustskyking/p/fe-monitor.html,Barret李靖,2015-08-20 00:20,32,55523,65
iOS开发系列--Swift语言,https://www.cnblogs.com/kenshincui/p/4717450.html,KenshinCui,2015-08-10 12:09,61,38466,89
设计-简约而不简单,https://www.cnblogs.com/whitewolf/p/4712867.html,破狼,2015-08-08 12:11,26,10706,28
Entity Framework教程(第二版),https://www.cnblogs.com/lsxqw2004/p/4701979.html,hystar,2015-08-07 21:58,147,51405,239
搞个这样的APP要多久？,https://www.cnblogs.com/guogangj/p/4676836.html,guogangj,2015-07-25 23:43,135,32447,162
REST简介,https://www.cnblogs.com/loveis715/p/4669091.html,loveis715,2015-07-23 00:08,78,192550,119
探索C#之6.0语法糖剖析,https://www.cnblogs.com/mushroom/p/4666113.html,蘑菇先生,2015-07-22 08:29,62,26270,68
Microservice架构模式简介,https://www.cnblogs.com/loveis715/p/4644266.html,loveis715,2015-07-13 23:46,23,41605,9
CLR 这些年有啥变化吗？,https://www.cnblogs.com/HQFZ/p/4638239.html,霍旭东,2015-07-11 18:57,43,15908,66
理想的应用框架,https://www.cnblogs.com/sskyy/p/4592353.html,侯振宇,2015-06-21 20:24,60,39604,80
Web性能优化：What? Why? How?,https://www.cnblogs.com/dojo-lzz/p/4591446.html,木的树,2015-06-21 02:22,34,19560,74
CSS十问——好奇心+刨根问底=CSSer,https://www.cnblogs.com/dongtianee/p/4563084.html,一个小学生,2015-06-12 10:52,49,15495,76
难免的尴尬：代码依赖,https://www.cnblogs.com/xiaozhi_5638/p/4554051.html,周见智,2015-06-05 16:46,51,17952,70
领域驱动设计实战--战略建模,https://www.cnblogs.com/yubaolee/p/4552646.html,李玉宝,2015-06-04 18:46,36,19221,52
一看就懂的ReactJs入门教程-精华版,https://www.cnblogs.com/yunfeifei/p/4486125.html,雲霏霏,2015-05-08 08:36,25,80354,34
代码的印象派：写点好代码吧,https://www.cnblogs.com/gaochundong/p/the_impressionism_of_code.html,sangmado,2015-05-04 16:22,104,27962,212
匹夫细说C#：庖丁解牛迭代器，那些藏在幕后的秘密,https://www.cnblogs.com/murongxiaopifu/p/4437432.html,慕容小匹夫,2015-04-21 23:59,22,14544,62
Linux应用环境实战系列阶段性总结,https://www.cnblogs.com/youxia/p/discard001.html,京山游侠,2015-04-13 11:10,48,15702,64
实战：上亿数据如何秒查,https://www.cnblogs.com/hangwei/p/4399238.html,杭伟,2015-04-08 08:41,160,48020,159
使用 .NET WinForm  开发所见即所得的 IDE 开发环境，实现不写代码直接生成应用程序,https://www.cnblogs.com/sheng_chao/p/4387249.html,升讯威在线客服系统,2015-04-03 08:04,134,35233,139
【探索】自动报警的验证码,https://www.cnblogs.com/index-html/p/captcha-trap.html,EtherDream,2015-03-22 17:41,66,21546,79
【趣事】一根网线发起的攻击,https://www.cnblogs.com/index-html/p/cable_attack.html,EtherDream,2015-03-17 12:40,269,81462,402
Linux下服务器端开发流程及相关工具介绍(C++),https://www.cnblogs.com/Jack47/p/c-program-develop-under-linux.html,生栋,2015-03-08 12:03,23,24505,39
说说Golang的使用心得,https://www.cnblogs.com/concurrency/p/4293613.html,011,2015-02-16 10:38,24,33821,16
借助LVS+Keepalived实现负载均衡,https://www.cnblogs.com/edisonchou/p/4281978.html,EdisonZhou,2015-02-10 00:37,63,75726,161
传播正能量——做一个快乐的程序员,https://www.cnblogs.com/hbccdf/p/to_be_a_happy_monkey.html,缘生梦,2015-02-06 01:10,142,21221,303
用CIL写程序:你好，沃尔德,https://www.cnblogs.com/murongxiaopifu/p/4257264.html,慕容小匹夫,2015-01-31 07:25,39,12622,49
关于大型网站技术演进的思考（一）--存储的瓶颈（1）,https://www.cnblogs.com/sharpxiajun/p/4237704.html,夏天的森林,2015-01-20 23:15,99,43536,218
从四分钟到两秒——谈谈客户端性能优化的一些最佳实践,https://www.cnblogs.com/marvin/p/WinformOptimizSkill.html,马非码,2015-01-15 22:29,108,28976,251
Mono为何能跨平台？聊聊CIL(MSIL),https://www.cnblogs.com/murongxiaopifu/p/4211964.html,慕容小匹夫,2015-01-11 03:25,48,29461,107
透过WinDBG的视角看String,https://www.cnblogs.com/developersupport/p/4212102.html,微软互联网开发支持,2015-01-09 00:15,24,8988,32
一个简单粗暴的前后端分离方案,https://www.cnblogs.com/lvdabao/p/4204858.html,吕大豹,2015-01-05 23:24,42,61575,58
记一次SQLServer的分页优化兼谈谈使用Row_Number()分页存在的问题,https://www.cnblogs.com/marvin/p/SQLServerPagingOptimiz.html,马非码,2015-01-05 23:06,66,32785,173
那些年我们一起追过的缓存写法(一),https://www.cnblogs.com/mushroom/p/4199701.html,蘑菇先生,2015-01-04 08:36,106,37730,134
java中文乱码解决之道（一）-----认识字符集,https://www.cnblogs.com/chenssy/p/4200277.html,chenssy,2015-01-04 08:14,29,14870,35
从机器学习谈起,https://www.cnblogs.com/subconscious/p/4107357.html,计算机的潜意识,2014-12-31 09:31,222,192412,975
"查看w3wp进程占用的内存及.NET内存泄露,死锁分析",https://www.cnblogs.com/startpoint/p/4194052.html,起点2014,2014-12-30 18:56,30,12744,49
浅谈WEB页面提速（前端向）,https://www.cnblogs.com/vajoy/p/4183569.html,vajoy,2014-12-27 14:19,47,19255,74
跨终端开发必备概念汇总,https://www.cnblogs.com/skylar/p/mobile.html,大额_skylar,2014-12-25 21:38,15,7856,19
让姑姑不再划拳 码农也要有原则 ： SOLID via C#,https://www.cnblogs.com/xfuture/p/4169459.html,techlead_krischang,2014-12-17 22:45,69,16686,137
Web性能优化：图片优化,https://www.cnblogs.com/wizcabbit/p/web-image-optimization.html,前端兔子喵,2014-12-09 21:27,40,33610,141
从把三千行代码重构成15行代码谈起,https://www.cnblogs.com/marvin/p/TalkFromReflactingCode3000To15.html,马非码,2014-11-30 23:25,175,43259,300
【大型网站技术实践】初级篇：借助Nginx搭建反向代理服务器,https://www.cnblogs.com/edisonchou/p/4126742.html,EdisonZhou,2014-11-29 01:19,86,56181,245
我是如何在SQLServer中处理每天四亿三千万记录的,https://www.cnblogs.com/marvin/p/HowCanIHandleBigDataBySQLServer.html,马非码,2014-11-26 17:10,356,62875,507
高性能IO模型浅析,https://www.cnblogs.com/fanzhidongyzby/p/4098546.html,Florian,2014-11-14 23:39,40,67241,75
谈谈DOMContentLoaded：Javascript中的domReady引入机制,https://www.cnblogs.com/horve/p/4092064.html,Horve,2014-11-12 13:46,16,8279,20
探真无阻塞加载javascript脚本技术，我们会发现很多意想不到的秘密,https://www.cnblogs.com/sharpxiajun/p/4072396.html,夏天的森林,2014-11-03 22:38,31,28900,106
谈一下关于CQRS架构如何实现高性能,https://www.cnblogs.com/netfocus/p/4055346.html,netfocus,2014-10-28 00:43,91,35836,84
关于高性能的那点事,https://www.cnblogs.com/selfteam/p/4036317.html,双调,2014-10-20 00:49,101,20042,130
SQL Server 致程序员（容易忽略的错误）,https://www.cnblogs.com/chenmh/p/3999475.html,pursuer.chen,2014-10-09 10:24,127,22160,199
在星巴克买咖啡思考技术团队的管理,https://www.cnblogs.com/leonzhang/p/4012321.html,LeonZH,2014-10-08 23:51,36,11914,32
高性能Javascript--脚本的无阻塞加载策略,https://www.cnblogs.com/coco1s/p/4010310.html,ChokCoco,2014-10-08 23:48,25,17194,64
程序猿崛起2——互联网时代下的新潮流和新活法,https://www.cnblogs.com/levenyes/p/4010351.html,LevenYes,2014-10-08 07:04,83,14462,106
（原创）天气又转热了，我给她做了个智能小风扇,https://www.cnblogs.com/alljoyn/p/3999122.html,alljoyn物联网,2014-09-28 22:24,119,18463,92
大型网站系统架构的演化,https://www.cnblogs.com/leefreeman/p/3993449.html,飘扬的红领巾,2014-09-26 00:59,94,59896,217
DDD 领域驱动设计－看我如何应对业务需求变化？,https://www.cnblogs.com/xishuai/p/3972802.html,田园里的蟋蟀,2014-09-24 13:06,104,10241,14
答寒冬九问之讲讲输入完网址按下回车，到看到网页这个过程中发生了什么。,https://www.cnblogs.com/dojo-lzz/p/3983335.html,木的树,2014-09-20 15:22,42,70944,72
剑英陪你玩转图形学 (三)归去来,https://www.cnblogs.com/crazylights/p/3977348.html,疯光无线,2014-09-18 13:16,19,10064,24
回首经典的SQL Server 2005,https://www.cnblogs.com/zeeman/p/3970896.html,协思,2014-09-14 12:39,6,5052,7
初探领域驱动设计（1）为复杂业务而生,https://www.cnblogs.com/jesse2013/p/the-first-glance-of-ddd.html,腾飞（Jesse),2014-09-10 08:35,147,25721,141
iOS开发系列--打造自己的“美图秀秀”,https://www.cnblogs.com/kenshincui/p/3959951.html,KenshinCui,2014-09-06 23:33,69,89814,113
ZIP压缩算法详细分析及解压实例解释,https://www.cnblogs.com/esingchan/p/3958962.html,esingchan,2014-09-06 20:51,57,113515,125
【调侃】IOC前世今生,https://www.cnblogs.com/showjan/p/3950989.html,家住腊树下,2014-09-02 11:34,133,21954,280
关于如何提高Web服务端并发效率的异步编程技术,https://www.cnblogs.com/sharpxiajun/p/3950466.html,夏天的森林,2014-09-01 22:51,43,19376,30
提高代码质量系列之三:我是怎么设计函数的?,https://www.cnblogs.com/suijing/p/how_to_design_method.html,碎景,2014-08-30 15:56,37,14218,16
为什么做java的web开发我们会使用struts2，springMVC和spring这样的框架?,https://www.cnblogs.com/sharpxiajun/p/3936268.html,夏天的森林,2014-08-26 00:29,69,65060,124
使用Visual Studio SDK制作GLSL词法着色插件,https://www.cnblogs.com/aanbpsd/p/Viola_ide_glslEditor.html,哈萨雅琪,2014-08-18 20:42,19,8580,12
一次修改闭源 Entity Provider 程序集以兼容新 EntityFramework 的过程,https://www.cnblogs.com/darklx/p/modify-dll-assembly-il-to-change-attribute-metadata.html,darklx,2014-08-17 13:46,13,5733,26
[C#] 软硬结合第二篇——酷我音乐盒的逆天玩法,https://www.cnblogs.com/zjutlitao/p/3893112.html,beautifulzzzz,2014-08-06 02:45,162,20817,150
Key/Value之王Memcached初探：二、Memcached在.Net中的基本操作,https://www.cnblogs.com/edisonchou/p/3855969.html,EdisonZhou,2014-07-21 01:22,46,19967,153
游戏引擎不仅是代码，更多的是完善的工具,https://www.cnblogs.com/qilinzi/p/3847693.html,麒麟子MrKylin,2014-07-15 23:38,23,10415,36
异步编程 In .NET,https://www.cnblogs.com/jesse2013/p/Asynchronous-Programming-In-DotNet.html,腾飞（Jesse),2014-07-15 08:42,162,39925,502
拨开迷雾，找回自我：DDD 应对具体业务场景，Domain Model 到底如何设计？,https://www.cnblogs.com/xishuai/p/3820041.html,田园里的蟋蟀,2014-07-03 08:54,89,12142,50
常用数据结构及复杂度,https://www.cnblogs.com/gaochundong/p/data_structures_and_asymptotic_analysis.html,sangmado,2014-06-29 08:16,89,54786,268
IE10、IE11 User-Agent 导致的 ASP.Net 网站无法写入Cookie 问题,https://www.cnblogs.com/maoniu602/p/3799958.html,牦牛,2014-06-27 08:35,46,20536,78
.NET里简易实现AOP,https://www.cnblogs.com/jin-yuan/p/3811077.html,金源,2014-06-27 08:31,64,20657,86
漫扯:从polling到Websocket,https://www.cnblogs.com/whthomas/p/3801147.html,whthomas,2014-06-21 16:38,45,9113,43
适合程序员的智能家居,https://www.cnblogs.com/zhang740/p/3785600.html,SuperEVO,2014-06-16 10:53,57,15180,38
POCO Controller 你这么厉害，ASP.NET vNext 知道吗？,https://www.cnblogs.com/xishuai/p/3789335.html,田园里的蟋蟀,2014-06-16 09:02,59,14231,68
自己动手打造属于自己的智能家居（二）,https://www.cnblogs.com/wuguanglei/p/3780999.html,wuguanglei,2014-06-11 21:06,38,14900,29
深入理解DIP、IoC、DI以及IoC容器,https://www.cnblogs.com/liuhaorain/p/3747470.html,木小楠,2014-05-26 11:24,204,94239,475
Windows平台分布式架构实践 - 负载均衡,https://www.cnblogs.com/jesse2013/p/dlws-loadbalancer.html,腾飞（Jesse),2014-05-22 09:26,171,35268,324
Javascript生成二维码（QR）,https://www.cnblogs.com/JerryWeng/p/3740744.html,万力王,2014-05-21 12:29,65,28801,93
一次心惊肉跳的服务器误删文件的恢复过程,https://www.cnblogs.com/zhouyu629/p/3734494.html,zhouyu,2014-05-17 20:43,122,53068,126
浅析正则表达式—（原理篇）,https://www.cnblogs.com/dwlsxj/p/Regex.html,BattleHeart,2014-05-12 16:18,106,50773,104
恋爱虽易，相处不易：当EntityFramework爱上AutoMapper,https://www.cnblogs.com/xishuai/p/3712361.html,田园里的蟋蟀,2014-05-08 09:38,86,20548,121
我的算法学习之路,https://www.cnblogs.com/figure9/p/3708351.html,_Luc_,2014-05-05 06:30,154,226271,297
Visaul Studio 常用快捷键的动画演示,https://www.cnblogs.com/stg609/p/3702759.html,stg609,2014-05-01 15:21,79,14939,165
工欲善其事，必先利其器 之 VS2013全攻略(安装，技巧，快捷键，插件）！,https://www.cnblogs.com/xfuture/p/3698528.html,techlead_krischang,2014-04-29 09:39,118,24250,87
为你的Web程序加个启动画面,https://www.cnblogs.com/Wayou/p/gmail_like_page_loading_progress_bar.html,刘哇勇,2014-04-20 10:21,63,31186,76
ASP.NET是如何在IIS下工作的,https://www.cnblogs.com/fengzheng/p/3668283.html,风的姿态,2014-04-16 16:32,67,22148,196
干货分享：SQLSERVER使用裸设备,https://www.cnblogs.com/lyhabc/p/3656903.html,桦仔,2014-04-11 12:26,7,7519,21
继电器是如何成为CPU的（1）,https://www.cnblogs.com/bitzhuwei/p/from_relay_to_tiny_CPU.html,BIT祝威,2014-03-24 16:29,170,37098,227
